Year,Mo,Dy,Location Name,Latitude,Longitude,Focal Depth (km),Mag,Total Deaths
2016,1,16,"INDONESIA: MALUKU:  BURU, AMBALAU ISLAND",-3.873,127.229,4,5.6,1
2016,1,24,ALASKA:  KENAI,59.658,-153.452,126,7.1,
2016,1,25,MOROCCO:  MELILLA,35.649,-3.682,12,6.3,1
2016,2,5,TAIWAN:  TAINAN,22.97,120.46,10,6.4,117
2016,3,2,INDONESIA: SUMATRA:,-4.952,94.33,24,7.8,
2016,4,10,AFGHANISTAN:  KHYBER PAKHTUNKHWA,36.473,71.131,212,6.6,6
2016,4,13,INDIA: ASSAM; BANGLADESH,23.094,94.865,136,6.9,2
2016,4,15,"JAPAN:  KUMAMOTO, OITA",32.791,130.754,10,7,50
2016,4,16,"ECUADOR:  NEAR WEST COAST: MANABI, ESMERALDAS",0.35,-80.16,17,7.8,663
2016,4,28,VANUATU ISLANDS,-16.043,167.379,24,7,
2016,5,11,CHINA:  TIBET (XIZANG PROVINCE),32.022,95.027,8,5.2,
2016,5,18,ECUADOR:  MANABI PROVINCE,0.495,-79.616,30,6.9,1
2016,5,28,ALGERIA:  MEDEA:  MIHOUB,36.431,3.517,11,5.4,
2016,6,1,INDONESIA:  SUMATRA:  PESISIR SELATAN,-2.097,100.665,50,6.6,1
2016,6,7,INDONESIA:  MALUKU:  TERNATE ISLAND,1.279,126.371,31,6.3,
2016,7,1,TAJIKISTAN:  RASHT,38.881,70.559,10,5,
2016,7,29,NORTHERN MARIANA ISLANDS,18.543,145.507,196,7.7,
2016,7,31,CHINA:  GUANGXI PROVINCE,24.134,111.478,25,4.9,
2016,7,31,INDONESIA:  SUMBAWA ISLAND:  WEST NUSA TENGGARA,-8.194,117.814,21,5.6,
2016,8,12,NEW CALEDONIA:  LOYALTY ISLANDS,-22.477,173.117,16,7.2,
2016,8,15,PERU:  AREQUIPA,-15.64,-71.68,8,5.5,9
2016,8,19,SOUTH SANDWICH ISLANDS,-55.285,-31.877,10,7.4,
2016,8,20,JAPAN:  OFF EAST COAST HONSHU,40.394,143.68,10,6,
2016,8,24,"ITALY:  ACCUMOLI, ARQUATA, AMATRICE",42.704,13.238,4,6.2,299
2016,8,24,MYANMAR (BURMA): CHAUK,20.923,94.569,82,6.8,4
2016,9,1,NEW ZEALAND:  GISBORNE,-37.359,179.146,19,7,
2016,9,10,TANZANIA:  LAKE VICTORIA;  UGANDA: RAKAI,-1.036,31.618,40,5.9,23
2016,9,11,BALKANS NW:  MACEDONIA,42.008,21.488,13,5.1,
2016,9,12,SOUTH KOREA:  GYEONGJU,35.781,129.216,13,5.4,1
2016,9,23,RWANDA:  RISUZI; CONGO:  UKAVU,-2.65,29.06,10,4.8,8
2016,9,28,NICARAGUA:  LEON,12.442,-86.515,8,5.5,1
2016,10,1,"PAKISTAN:  MANSEHRA, NARAN",34.905,73.682,10,5.4,1
2016,10,21,JAPAN:  KURAYOSHI,35.374,133.809,6,6.2,
2016,10,26,"ITALY:  VISSO, USSITA",42.956,13.067,10,6.1,1
2016,10,30,ITALY: NORCIA,42.84,13.11,9,6.6,2
2016,11,7,OKLAHOMA:  CUSHING,35.988,-96.805,3,5,
2016,11,13,NEW ZEALAND:  AMBERLEY,-42.737,173.054,15,7.8,2
2016,11,21,JAPAN: NEAR E COAST HONSHU,37.393,141.387,9,6.9,
2016,11,24,NICARAGUA,11.96,-88.835,33,6.9,
2016,11,25,CHINA:  XINJIANG PROVINCE:  KASHGAR,39.273,73.978,17,6.6,1
2016,11,27,"NEPAL:   MOUNT AMA DABLAM, CHARIKHARKA",27.802,86.532,10,5.4,1
2016,11,29,POLAND:  RUDNA,51.613,16.157,5,4.2,8
2016,12,1,"COSTA RICA:  PARAISO, TURRIALBA",9.949,-83.807,1,5.3,
2016,12,1,"PERU:  PUNO, LAMPA",-15.44,-70.93,10,6.2,1
2016,12,6,INDONESIA:  SUMATRA:  ACEH:  PIDIE JAYA,5.283,96.168,13,6.5,104
2016,12,8,CHINA:  N. XINJIANG:  URUMQI,43.823,86.345,18,6,1
2016,12,8,SOLOMON ISLANDS,-10.681,161.327,40,7.8,1
2016,12,9,SOLOMON ISLANDS,-10.749,161.132,20,6.9,
2016,12,17,PAPUA NEW GUINEA:  NEW BRITAIN NEW IRELAND,-4.505,153.522,95,7.9,
2016,12,19,ECUADOR:  ESMERALDAS,0.93,-79.84,6,5.4,3
2016,12,25,CHILE,-43.517,-74.391,30,7.6,
2017,1,3,INDIA:  AMBASA;  BANGLADESH,24.015,92.018,32,5.7,3
2017,1,3,FIJI ISLANDS,-19.373,176.052,12,6.9,
2017,1,6,IRAN:  KHONJ,28.2,53.107,10,5,4
2017,1,11,MADAGASCAR: ANTSIRABE,-20.16,46.647,7,5.5,2
2017,1,18,ITALY:  FARINDOLA,42.529,13.282,9,5.7,34
2017,1,22,PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND,-6.246,155.172,135,7.9,3
2017,2,6,TURKEY:  CANAKKALE,39.599,26.065,10,5.3,
2017,2,6,COLOMBIA:  HUILA,3.449,-74.672,38,5.5,
2017,2,7,PAKISTAN:  PASNI,25.191,63.264,29,6.3,
2017,2,10,PHILIPPINES: SURIGAO DEL NORTE,9.907,125.452,15,6.5,8
2017,2,24,ZAMBIA:  KAPUTA,-8.44,30.031,30,5.9,
2017,3,5,PHILIPPINES: SURIGAO DEL NORTE,9.831,125.496,11,5.7,1
2017,3,13,MYANMAR (BURMA):  THARRAWADDY,17.399,96,10,5.1,2
2017,3,21,INDONESIA:  BALI,-8.492,115.323,112,5.6,
2017,3,26,CHINA:   YUNNAN PROVINCE,25.938,99.841,28,5,
2017,4,5,IRAN:  SEFID SANG,35.776,60.436,13,6.1,2
2017,4,8,"PHILIPPINES: BATANGAS, CALABARZON",13.77,120.935,14,5.9,
2017,4,10,"EL SALVADOR: SAN SALVADOR,SOYAPANGO",13.766,-89.155,10,4.8,1
2017,4,24,CHILE:  VALPARAISO,-33.038,-72.062,28,6.9,
2017,4,28,PHILIPPINES: SARANGANI,5.504,125.066,26,6.9,
2017,5,1,ALASKA:  SKAGWAY; CANADA:  BRITISH COLUMBIA,59.852,-136.677,1,6.2,
2017,5,3,"KYRGYZSTAN:  OSH, BATKEN",39.494,71.444,11,6,
2017,5,10,"CHINA: XINJIANG: QUZGUN, TAXKORGAN TAJIK",37.643,75.31,8,5.4,8
2017,5,11,IRAN:  ARDABIL,39.816,48.57,63,5.1,
2017,5,13,IRAN: KHORASAN,37.769,57.206,8,5.6,3
2017,5,25,TANZANIA: MWANZA,-3.043,32.888,10,4.4,1
2017,5,28,"TURKEY: MANISA: SARUHANLI, GOLMARMARA",38.764,27.778,3,4.9,
2017,5,29,INDONESIA:  SULAWESI:  POSO,-1.292,120.431,12,6.6,
2017,6,12,GREECE: LESBOS,38.93,26.365,12,6.3,1
2017,6,14,"GUATEMALA: QUETZALTENANGO, SUCHITEPEQUEZ; MEXICO",14.909,-92.009,93,6.9,5
2017,6,21,NEPAL:  DHADING,27.64,85.17,,3.2,1
2017,6,22,"GUATEMALA: ESCUINTLA, SUCHITEPEQUEZ, GUATEMALA",13.717,-90.972,38,6.8,
2017,6,24,MOZAMBIQUE,-19.45,34.488,27,5.6,
2017,7,6,PHILIPPINES: LEYTE,11.127,124.629,11,6.5,4
2017,7,17,RUSSIA: BERING ISLAND,54.443,168.857,10,7.7,
2017,7,18,PERU:  AREQUIPA,-16.416,-73.636,44,6.4,1
2017,7,20,"TURKEY: BODRUM, DATCA; GREECE: KOS",36.929,27.414,7,6.6,2
2017,8,2,CHILE:  SANTIAGO,-33.201,-70.614,99,5.4,1
2017,8,8,CHINA:  SICHUAN PROVINCE:  ABA,33.193,103.855,9,6.5,29
2017,8,8,CHINA:  XINGJIANG: BORTALA,44.302,82.832,20,6.3,
2017,8,11,PERU: AREQUIPA,-16.299,-73.474,41,5.6,1
2017,8,13,PERU:  JUNIN,-10.721,-74.566,32,5.8,1
2017,8,21,ITALY:  ISCHIA ISLAND,40.783,13.939,3,4.2,2
2017,8,22,PHILIPPINES: LEYTE: ORMOC,10.954,124.707,17,5,2
2017,9,8,"MEXICO: OAXACA, CHIAPAS, TABASCO; GUATEMALA",14.761,-94.103,46,8.2,98
2017,9,19,"MEXICO: MEXICO CITY, MORELOS, PUEBLA",18.339,-98.68,39,7.1,369
2017,9,23,MEXICO:  OAXACA,16.626,-95.078,10,6.1,5
2017,9,23,PHILIPPINES: MINDANAO: LANAO DEL SUR PROVINCE,7.562,124.743,8,5.7,
2017,10,31,NEW CALEDONIA:  LOYALTY ISLANDS,-21.697,169.149,24,6.7,
2017,10,31,INDONESIA:  MALUKU:  AMBON,-3.745,127.752,6,6.1,1
2017,11,1,NEW CALEDONIA:  LOYALTY ISLANDS,-21.648,168.859,22,6.6,
2017,11,12,IRAN: KERMANSHAH; IRAQ: KURDISTAN,34.911,45.959,19,7.3,630
2017,11,13,COSTA RICA: JACO,9.515,-84.487,19,6.5,2
2017,11,15,SOUTH KOREA: POHANG,36.074,129.27,10,5.5,
2017,11,17,CHINA:  TIBET (XIZANG PROVINCE): NYINGCHI,29.833,94.984,8,6.4,
2017,11,18,INDONESIA: NORTH MALUKU: MOROTAI,2.465,128.148,8,5.8,1
2017,11,19,NEW CALEDONIA:  LOYALTY ISLANDS,-21.638,168.673,14,6.3,
2017,11,19,NEW CALEDONIA:  LOYALTY ISLANDS,-21.503,168.598,13,6.6,
2017,11,19,NEW CALEDONIA:  LOYALTY ISLANDS,-21.325,168.672,10,7,
2017,11,23,CHINA: CHONGQING: WULONG,29.349,108.058,10,5.1,
2017,12,1,IRAN:  KERMAN,30.746,57.307,9,6.1,
2017,12,15,INDONESIA:  JAVA,-7.492,108.174,90,6.5,4
2017,12,20,IRAN:  ALBORZ,35.649,50.962,10,4.9,2
2017,12,26,"IRAN: ALBORZ, TEHRAN",35.716,51.256,10,4,1
2018,1,4,BALKANS NW:  MONTENEGRO: BERANE,42.66,19.862,10,5.1,
2018,1,6,IRAN:  KERMANSHAH,34.585,45.77,10,5,
2018,1,8,THE NETHERLANDS: GRONINGEN,53.2,6.6,,3.4,
2018,1,10,HONDURAS,17.483,-83.52,19,7.5,
2018,1,11,IRAN: KERMANSHAH,33.713,45.724,10,5.5,
2018,1,14,PERU: YAUCA,-15.982,-74.512,38,7.1,2
2018,1,23,INDONESIA:  JAVA:  BANTEN,-7.092,105.963,48,5.9,1
2018,1,23,ALASKA:  KODIAK ISLAND,56.004,-149.166,14,7.9,
2018,1,31,AFGHANISTAN; PAKISTAN:  BALUCHISTAN,36.526,70.851,194,6.2,2
2018,1,31,ECUADOR:  PASTAZA,-1.744,-77.672,21,5.2,1
2018,2,6,TAIWAN:  HUALIEN,24.134,121.659,17,6.4,17
2018,2,16,MEXICO:  OAXACA,16.386,-97.979,22,7.2,14
2018,2,25,"PAPUA NEW GUINEA: S HIGHLANDS, HELA;  INDONESIA",-6.07,142.754,25,7.5,145
2018,2,28,PAPUA NEW GUINEA:  S HIGHLANDS,-6.17,142.468,16,6.1,1
2018,3,4,PAPUA NEW GUINEA:  S HIGHLANDS,-6.331,142.599,10,6,11
2018,3,4,"OKLAHOMA: BRECKENRIDGE, ENID",36.473,-97.722,5,4.2,
2018,3,6,"PAPUA NEW GUINEA:  S HIGHLANDS, HELA",-6.304,142.612,20,6.7,25
2018,4,1,IRAN:  KERMANSHAH,34.403,45.748,10,5,
2018,4,3,VENEZUELA:  MERIDA,8.346,-71.719,10,4.9,
2018,4,7,PAPUA NEW GUINEA:  HELA,-5.838,142.531,18,6.3,4
2018,4,8,JAPAN:  SHIMANE PREFECTURE,35.259,132.553,10,5.7,
2018,4,10,ITALY:  MUCCIA,43.066,13.052,10,4.7,
2018,4,18,INDONESIA:  JAVA:  BANJARNEGARA,-7.248,109.654,10,4.5,3
2018,4,24,TURKEY:  ADIYAMAN,37.596,38.514,10,5.2,
2018,5,2,IRAN:  KOHGILUYEH AND BOYER-AHMAD: SISAKHT,30.705,51.49,8,5.3,
2018,5,3,SOUTH AFRICA:  WEST RAND,-26.4,27.5,,2.1,7
2018,5,4,HAWAIIAN ISLANDS: PUNA DISTRICT,19.313,-154.998,2,6.9,
2018,5,5,POLAND:  SILESIAN:  JASTRZEBIE-ZDROJ,50.124,18.683,1,4.1,5
2018,5,6,JAPAN:  HONSHU:  S. OF,31.444,140.193,10,5.4,
2018,5,6,"EL SALVADOR:  LA UNION, SAN MIGUEL",13.104,-88.062,10,5.4,
2018,5,9,AFGHANISTAN: TAKHAR;  PAKISTAN,36.994,71.382,116,6.2,
2018,5,15,COMOROS:  MAYOTTE,-12.776,45.581,17,5.9,
2018,5,27,CHINA:  JILIN PROVINCE:  NINGJIANG,45.236,124.642,10,5.3,
2018,6,5,AZERBAIJAN: SHAKI-ZAQATALA,41.526,46.786,22,5.3,1
2018,6,12,COLOMBIA:  PASTO,1.067,-77.272,11,4.9,2
2018,6,13,"INDONESIA:  MADURA ISLAND, JAVA",-7.001,113.888,10,4.6,
2018,6,17,JAPAN:  OSAKA,34.825,135.639,10,5.5,5
2018,7,21,INDONESIA: SUMATRA: SOLOK,-0.969,100.769,10,5.2,1
2018,7,22,IRAN:  KERMANSHAH,34.591,46.166,12,5.8,
2018,7,28,INDONESIA:  LOMBOK ISLAND,-8.24,116.508,14,6.4,17
2018,8,5,INDONESIA:  LOMBOK ISLAND,-8.258,116.438,34,6.9,560
2018,8,9,INDONESIA:  LOMBOK ISLAND,-8.307,116.23,15,5.9,6
2018,8,12,CHINA:   YUNNAN PROVINCE:  YUXI,24.298,102.91,10,5,
2018,8,19,FIJI ISLANDS,-18.113,-178.153,600,8.2,
2018,8,19,INDONESIA:  LOMBOK ISLAND,-8.337,116.599,16,6.3,2
2018,8,19,INDONESIA:  LOMBOK ISLAND,-8.319,116.627,21,6.9,11
2018,8,21,VENEZUELA:  SUCRE; TRINIDAD,10.773,-62.902,146,7.3,5
2018,8,25,IRAN:  KERMANSHAH,34.611,46.242,10,6,2
2018,8,29,NEW CALEDONIA:  LOYALTY ISLANDS,-22.03,170.126,21,7.1,
2018,9,5,JAPAN:  HOKKAIDO,42.686,141.929,35,6.6,44
2018,9,6,FIJI ISLANDS,-18.474,179.35,670,7.9,
2018,9,7,IRAN:  KERMAN,28.326,59.32,10,5.6,1
2018,9,8,CHINA: YUNNAN PROVINCE:  MOJIANG HANI,23.332,101.578,8,5.7,
2018,9,12,INDIA:  WEST BENGAL,26.371,90.161,10,5.3,1
2018,9,28,INDONESIA:  SULAWESI,-0.401,119.771,4,6.1,1
2018,9,28,INDONESIA:  SULAWESI,-0.256,119.846,20,7.5,4340
2018,10,7,HAITI: PORT-DEX-PAIX,20.034,-73.013,24,5.9,18
2018,10,10,"INDONESIA:  MADURA ISLAND, JAVA",-7.453,114.455,9,6,4
2018,10,16,NEW CALEDONIA:  LOYALTY ISLANDS,-21.743,169.522,17,6.5,
2018,10,25,"GREECE:  IONIAN SEA:  ZAKYNTHOS, STROFADES",37.52,20.557,14,6.8,
2018,11,14,INDONESIA:  SULAWESI:  MAMASA,-2.907,119.392,14,5.5,7
2018,11,25,IRAN: KERMANSHAH; IRAQ: KURDISTAN,34.361,45.744,18,6.3,1
2018,11,28,AFGHANISTAN:  HINDU KUSH:  BAGHLAN,35.808,68.687,22,4.9,
2018,11,30,ALASKA:  ANCHORAGE,61.316,-149.925,54,7,
2018,12,5,NEW CALEDONIA:  LOYALTY ISLANDS,-21.95,169.427,10,7.5,
2018,12,15,VANUATU ISLANDS: AMBRYM ISLAND,-16.416,168.22,11,5.4,
2018,12,16,CHINA:  SICHUAN:  YIBIN,28.295,105.013,18,5.3,
2018,12,22,MOZAMBIQUE; ZIMBABWE,-20.643,32.803,16,5.6,
2018,12,26,ITALY:  SICILY:  CATANIA,37.63,15.1,1,5,
2019,1,3,CHINA:  SICHUAN:  YIBIN,28.261,104.984,10,5.2,
2019,1,6,IRAN:  KERMANSHAH: SARPOL-E ZAHAB,34.121,45.681,14,5.6,
2019,1,12,POLAND:  RUDNA,51.52,16.09,2,3.8,1
2019,1,20,"CHILE:  COQUIMBO, LA SERENA",-30.074,-71.423,53,6.7,2
2019,1,22,POLAND:  RYDULTOWY,50.08,18.39,10,3.4,1
2019,1,26,"COLOMBIA:  CAUCA, HUILA",3.035,-75.738,10,5.6,1
2019,2,1,INDIA:  MAHARASHTRA:  PALGHAR,19.9,72.8,5,3.6,1
2019,2,1,MEXICO:  CHIAPAS; GUATEMALA:  SAN MARCOS,14.763,-92.298,68,6.6,
2019,2,5,AZERBAIJAN:  SHEMAKHA (SEMACHA),40.892,48.602,10,5.1,
2019,2,22,"ECUADOR: AZUAY, MANABI, MORONA SANT.; PERU",-2.199,-77.023,132,7.5,1
2019,2,25,CHINA:  SICHUAN PROVINCE: RONGXIAN,29.498,104.632,10,4.9,2
2019,2,27,INDONESIA: SUMATRA: SOLOK,-1.301,101.601,10,5.4,
2019,3,1,PERU:  AREQUIPA,-14.684,-70.127,257,7,1
2019,3,17,INDONESIA:  LOMBOK ISLAND,-8.418,116.52,24,5.5,6
2019,3,21,"TANZANIA:  SONGWE, MBEYA",-7.878,32.085,22,5.5,1
2019,4,12,INDONESIA:  SULAWESI ISLAND: LUWUK,-1.852,122.553,18,6.8,1
2019,4,18,TAIWAN:  HUALIEN,23.989,121.693,20,6.1,1
2019,4,22,PHILIPPINES:  PAMPANGA PROVINCE,14.924,120.497,20,6.1,18
2019,5,6,PAPUA NEW GUINEA:  MOROBE: WAMPAR,-6.977,146.44,127,7.2,
2019,5,14,"PAPUA NEW GUINEA:  RABAUL, DUKE OF YORK IS",-4.051,152.597,10,7.6,
2019,5,17,CHINA:  JILIN PROVINCE:  SONGYUAN,45.205,124.611,17,4.8,
2019,5,22,THE NETHERLANDS: GRONINGEN,53.394,6.586,10,3.2,
2019,5,26,"PERU:  LA LIBERTAD, CAJAMARCA; ECUADOR",-5.796,-75.298,110,8,2
2019,5,30,EL SALVADOR:  SAN SALVADOR,13.199,-89.306,58,6.6,1
2019,6,1,ALBANIA:  KORCE,40.501,20.722,10,5.2,
2019,6,14,CHILE:  COQUIMBO,-30.056,-72.082,11,6.4,
2019,6,15,"KERMADEC ISLANDS:  S OF, RAOUL",-30.805,-178.095,34,7.2,
2019,6,17,CHINA:  SICHUAN:  YIBIN,28.405,104.957,10,5.8,13
2019,6,18,JAPAN:  NIIGATA PREFECTURE,38.646,139.472,12,6.4,
2019,7,1,POLAND:  KATOWICE,50.287,18.997,,3.1,3
2019,7,4,CALIFORNIA:  RIDGECREST;  NEVADA,35.705,-117.506,11,6.4,1
2019,7,6,CALIFORNIA:  RIDGECREST,35.766,-117.605,8,7.1,
2019,7,8,IRAN:  MASJED-E SOLEYMAN,31.775,49.542,10,5.7,1
2019,7,9,"PHILIPPINES:  MINDANAO:  MAKILALA, TULUNAN",6.802,125.169,24,5.6,1
2019,7,12,PHILIPPINES: MINDANAO: SURIGAO DEL SUR PROVINCE,9.334,126.04,14,5.8,
2019,7,14,INDONESIA:  MOLUCCA ISLANDS:  N,-0.529,128.093,10,7.3,8
2019,7,19,GREECE:  ATHENS,38.115,23.505,10,5.3,
2019,7,24,INDIA:  MAHARASHTRA:  PALGHAR,20,72.9,10,3.8,1
2019,7,26,PHILIPPINES:  BATANES:  ITBAYAT,20.807,121.986,10,6,9
2019,8,2,INDONESIA:  JAVA:  BANTEN,-7.267,104.825,53,6.9,6
2019,8,7,TAIWAN:  TAIPEI,24.475,121.947,10,5.9,1
2019,8,8,TURKEY:  DENIZLI,37.948,29.697,10,5.8,
2019,9,7,CHINA:  SICHUAN PROVINCE: NEIJIANG,29.573,105.064,10,5.1,1
2019,9,21,ALBANIA:  DURRES,41.381,19.454,10,5.6,
2019,9,24,PAKISTAN:  MIRPUR DISTRICT,33.106,73.766,10,5.6,39
2019,9,25,INDONESIA:  MALUKU:  AMBON,-3.45,128.347,18,6.5,31
2019,9,26,TURKEY:  ISTANBUL,40.89,28.173,10,5.7,1
2019,9,26,CHILE:  SOUTH CENTRAL,-40.815,-72.002,129,6.1,1
2019,9,29,CHILE:  CONCEPCION,-35.473,-73.162,11,6.8,1
2019,10,10,INDONESIA:  PASSO,-3.65,128.216,54,5,1
2019,10,16,"PHILIPPINES:  MINDANAO:  COTABATO, DAVAO",6.712,125.005,14,6.4,7
2019,10,29,"PHILIPPINES:  MINDANAO:  COTABATO, DAVAO",6.802,125.04,15,6.6,13
2019,10,31,"PHILIPPINES:  COTABATO, SULTAN KUDARAT",6.91,125.156,10,6.5,10
2019,11,7,IRAN: MIYANEH,37.808,47.558,10,,5
2019,11,11,"FRANCE:  LE TEIL, SAINT-THOME, VIVIERS",44.612,4.638,10,4.8,
2019,11,12,INDONESIA:  MALUKU:  AMBON,-3.61,128.299,50,5,2
2019,11,14,INDONESIA:  MOLUCCA ISLANDS:  N,1.6,126.416,33,7.1,1
2019,11,18,PHILIPPINES:  MINDANAO:  BUKIDNON PROVINCE,7.625,124.912,,5.9,
2019,11,25,CHINA:  GUANGXI PROVINCE,22.96,106.711,10,5,1
2019,11,26,"ALBANIA:  DURRES, THUMANE, TIRANA",41.521,19.559,20,6.4,51
2019,12,15,PHILIPPINES:  MINDANAO:  DAVAO,6.708,125.188,22,6.8,13
2019,12,18,CHINA:  SICHUAN PROVINCE: NEIJIANG,29.639,104.946,10,5.2,
2020,1,7,"PUERTO RICO:  PONCE,SAN JUAN",17.916,-66.813,10,6.4,4
2020,1,19,CHINA:  XINJIANG PROVINCE,39.831,77.106,6,6,1
2020,1,24,TURKEY:  ELAZIG AND MALATYA PROVINCES,38.39,39.081,12,6.7,41
2020,1,28,CUBA: GRANMA;  CAYMAN IS;  JAMAICA,19.44,-78.755,10,7.7,
2020,2,23,TURKEY: VAN;  IRAN,38.482,44.367,10,6,10
2020,3,10,"INDONESIA:  JAVA:  SUKABUMI, BOGOR",-6.808,106.676,23,5,
2020,3,18,UTAH,40.751,-112.078,12,5.7,
2020,3,22,BALKANS NW:  CROATIA:  ZAGREB,45.897,15.966,10,5.4,1
2020,3,25,RUSSIA:  KURIL ISLANDS,48.986,157.693,57,7.5,
2020,4,1,CHINA:  QINGHAI PROVINCE,33.124,98.916,10,5.3,
2020,5,2,GREECE:  CRETE,34.205,25.712,17,6.6,
2020,5,7,"IRAN:  TEHRAN, DAMAVAND",35.725,52.044,10,4.6,2
2020,5,18,CHINA:   YUNNAN PROVINCE:  QIAOJIA,27.296,103.281,10,5.2,4
2020,5,29,INDONESIA:  JAVA:  IJEN,-8.058,114.242,,,1
2020,6,4,INDONESIA: NORTH MALUKU: MOROTAI,2.923,128.248,107,6.4,
2020,6,7,PERU:  COAST:  CHIMBOTE,-9.634,-78.591,57,4.5,1
2020,6,14,TURKEY:  BINGOL,39.421,40.697,10,5.9,1
2020,6,18,"KERMADEC ISLANDS:  S OF, RAOUL",-33.294,-177.838,10,7.4,
2020,6,23,MEXICO: OAXACA,16.029,-95.901,26,7.4,10
2020,6,25,TURKEY:  VAN,38.558,44.023,10,5.4,
2020,7,17,"PAPUA NEW GUINEA:  MOROBE, ORO",-7.843,147.766,80,7,1
2020,7,22,ALASKA,55.03,-158.522,28,7.8,
2020,7,27,VIETNAM: SON LA PROVINCE,20.872,104.541,10,4.8,
2020,8,9,NORTH CAROLINA:  SPARTA,36.476,-81.094,8,5.1,
2020,8,18,PHILIPPINES:  MASBATE,12.021,124.123,10,6.6,2
2020,10,19,ALASKA,54.608,-159.655,33,7.6,
2020,10,30,GREECE:  SAMOS; TURKEY:  IZMIR,37.918,26.79,21,7,118
2020,12,27,CHILE:  OFF COAST CENTRAL,-39.343,-74.99,10,6.7,
2020,12,29,BALKANS NW:  CROATIA:  PETRINJA,45.422,16.255,10,6.4,8
